pelayanan_id,poli_id,pelayanan_nm,pelayanan_jml
9311,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb Ablasi 1 jari (IBS) Dengan Anestesi VVIP,1115790
9312,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb ablation; above/below knee dan ekstremitas atas (IBS) Dengan Anestesi Kelas I,1341380
9313,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb ablation; above/below knee dan ekstremitas atas (IBS) Dengan Anestesi Kelas II,1094000
9314,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb ablation; above/below knee dan ekstremitas atas (IBS) Dengan Anestesi Kelas III,996500
9315,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb ablation; above/below knee dan ekstremitas atas (IBS) Dengan Anestesi UTAMA,1588760
9316,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb ablation; above/below knee dan ekstremitas atas (IBS) Dengan Anestesi VIP,1842650
9317,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb ablation; above/below knee dan ekstremitas atas (IBS) Dengan Anestesi VVIP,1842650
9318,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb leg inequality - bone lengthening transport K (IBS) Dengan Anestesi Kelas I,1716840
9319,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb leg inequality - bone lengthening transport K (IBS) Dengan Anestesi Kelas II,1387000
9320,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb leg inequality - bone lengthening transport K (IBS) Dengan Anestesi Kelas III,996500
9321,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb leg inequality - bone lengthening transport K (IBS) Dengan Anestesi UTAMA,2046680
9322,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb leg inequality - bone lengthening transport K (IBS) Dengan Anestesi VIP,2385200
9323,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb leg inequality - bone lengthening transport K (IBS) Dengan Anestesi VVIP,2385200
9324,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb lengthening atau operasi rekonstruksi pada anak dengan alat khusus K (IBS) Dengan Anestesi Kelas I,1716840
9325,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb lengthening atau operasi rekonstruksi pada anak dengan alat khusus K (IBS) Dengan Anestesi Kelas II,1387000
9326,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb lengthening atau operasi rekonstruksi pada anak dengan alat khusus K (IBS) Dengan Anestesi Kelas III,996500
9327,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb lengthening atau operasi rekonstruksi pada anak dengan alat khusus K (IBS) Dengan Anestesi UTAMA,2046680
9328,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb lengthening atau operasi rekonstruksi pada anak dengan alat khusus K (IBS) Dengan Anestesi VIP,2385200
9329,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Limb lengthening atau operasi rekonstruksi pada anak dengan alat khusus K (IBS) Dengan Anestesi VVIP,2385200
9330,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Limb salvage procedure, hemipelvectomy, fore quarter amputation K (IBS) Dengan Anestesi Kelas I",1716840
9331,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Limb salvage procedure, hemipelvectomy, fore quarter amputation K (IBS) Dengan Anestesi Kelas II",1387000
9332,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Limb salvage procedure, hemipelvectomy, fore quarter amputation K (IBS) Dengan Anestesi Kelas III",996500
9333,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Limb salvage procedure, hemipelvectomy, fore quarter amputation K (IBS) Dengan Anestesi UTAMA",2046680
9334,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Limb salvage procedure, hemipelvectomy, fore quarter amputation K (IBS) Dengan Anestesi VIP",2385200
9335,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Limb salvage procedure, hemipelvectomy, fore quarter amputation K (IBS) Dengan Anestesi VVIP",2385200
9336,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Manipulation&Reduction of simple fracture&dislocation general anasthesiaIBS Dengan Anestesi Kelas I,815028
9337,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Manipulation&Reduction of simple fracture&dislocation general anasthesiaIBS Dengan Anestesi Kelas II,666600
9338,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Manipulation&Reduction of simple fracture&dislocation general anasthesiaIBS Dengan Anestesi Kelas III,608000
9339,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Manipulation&Reduction of simple fracture&dislocation general anasthesiaIBS Dengan Anestesi UTAMA,963456
9340,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Manipulation&Reduction of simple fracture&dislocation general anasthesiaIBS Dengan Anestesi VIP,1115790
9341,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Manipulation&Reduction of simple fracture&dislocation general anasthesiaIBS Dengan Anestesi VVIP,1115790
9342,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Marginal margin excise (IBS) Dengan Anestesi Kelas I,815028
9343,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Marginal margin excise (IBS) Dengan Anestesi Kelas II,666600
9344,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Marginal margin excise (IBS) Dengan Anestesi Kelas III,608000
9345,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Marginal margin excise (IBS) Dengan Anestesi UTAMA,963456
9346,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Marginal margin excise (IBS) Dengan Anestesi VIP,1115790
9347,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Marginal margin excise (IBS) Dengan Anestesi VVIP,1115790
9348,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Marginal margin excisi-bone tumor, open biopsy tumor di spine (IBS) Dengan Anestesi Kelas I",1341380
9349,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Marginal margin excisi-bone tumor, open biopsy tumor di spine (IBS) Dengan Anestesi Kelas II",1094000
9350,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Marginal margin excisi-bone tumor, open biopsy tumor di spine (IBS) Dengan Anestesi Kelas III",996500
9351,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Marginal margin excisi-bone tumor, open biopsy tumor di spine (IBS) Dengan Anestesi UTAMA",1588760
9352,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Marginal margin excisi-bone tumor, open biopsy tumor di spine (IBS) Dengan Anestesi VIP",1842650
9353,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Marginal margin excisi-bone tumor, open biopsy tumor di spine (IBS) Dengan Anestesi VVIP",1842650
9354,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Mayor Degloving, wound debridement of the spine (IBS) Dengan Anestesi Kelas I",815028
9355,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Mayor Degloving, wound debridement of the spine (IBS) Dengan Anestesi Kelas II",666600
9356,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Mayor Degloving, wound debridement of the spine (IBS) Dengan Anestesi Kelas III",608000
9357,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Mayor Degloving, wound debridement of the spine (IBS) Dengan Anestesi UTAMA",963456
9358,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Mayor Degloving, wound debridement of the spine (IBS) Dengan Anestesi VIP",1115790
9359,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Medial colateral ligament reconstruction K (IBS) Dengan Anestesi Kelas I,1716840
9360,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Medial colateral ligament reconstruction K (IBS) Dengan Anestesi Kelas II,1387000
9361,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Medial colateral ligament reconstruction K (IBS) Dengan Anestesi Kelas III,996500
9362,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Medial colateral ligament reconstruction K (IBS) Dengan Anestesi UTAMA,2046680
9363,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Medial colateral ligament reconstruction K (IBS) Dengan Anestesi VIP,2385200
9364,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Medial colateral ligament reconstruction K (IBS) Dengan Anestesi VVIP,2385200
9365,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Micro Endoscopic Dissection (1Level) K (IBS) Dengan Anestesi Kelas I,1716840
9366,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Micro Endoscopic Dissection (1Level) K (IBS) Dengan Anestesi Kelas II,1387000
9367,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Micro Endoscopic Dissection (1Level) K (IBS) Dengan Anestesi Kelas III,996500
9368,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Micro Endoscopic Dissection (1Level) K (IBS) Dengan Anestesi UTAMA,2046680
9369,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Micro Endoscopic Dissection (1Level) K (IBS) Dengan Anestesi VIP,2385200
9370,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Micro Endoscopic Dissection (1Level) K (IBS) Dengan Anestesi VVIP,2385200
9371,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Microfracture (IBS) Dengan Anestesi Kelas I,1341380
9372,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Microfracture (IBS) Dengan Anestesi Kelas II,1094000
9373,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Microfracture (IBS) Dengan Anestesi Kelas III,996500
9374,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Microfracture (IBS) Dengan Anestesi VIP,1842650
9375,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Microfracture (IBS) Dengan Anestesi VVIP,1842650
9376,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Microscopic Disectomy (1 Level) (IBS) Dengan Anestesi Kelas I,1716840
9377,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Microscopic Disectomy (1 Level) (IBS) Dengan Anestesi Kelas II,1387000
9378,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Microscopic Disectomy (1 Level) (IBS) Dengan Anestesi Kelas III,996500
9379,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Microscopic Disectomy (1 Level) (IBS) Dengan Anestesi UTAMA,2046680
9380,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Microscopic Disectomy (1 Level) (IBS) Dengan Anestesi VIP,2385200
9381,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Microscopic Disectomy (1 Level) (IBS) Dengan Anestesi VVIP,2385200
9382,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Multiple fraktur tulang panjang-MIPO ORIF dan removal implant >1 (IBS) Dengan Anestesi Kelas I,1341380
9383,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Multiple fraktur tulang panjang-MIPO ORIF dan removal implant >1 (IBS) Dengan Anestesi Kelas II,1094000
9384,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Multiple fraktur tulang panjang-MIPO ORIF dan removal implant >1 (IBS) Dengan Anestesi Kelas III,996500
9385,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Multiple fraktur tulang panjang-MIPO ORIF dan removal implant >1 (IBS) Dengan Anestesi UTAMA,1588760
9386,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Multiple fraktur tulang panjang-MIPO ORIF dan removal implant >1 (IBS) Dengan Anestesi VIP,1842650
9387,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Multiple fraktur tulang panjang-MIPO ORIF dan removal implant >1 (IBS) Dengan Anestesi VVIP,1842650
9388,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nail bed, laceration, repair (single) (IBS) Dengan Anestesi Kelas I",815028
9389,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nail bed, laceration, repair (single) (IBS) Dengan Anestesi Kelas II",666600
9390,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nail bed, laceration, repair (single) (IBS) Dengan Anestesi Kelas III",608000
9391,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nail bed, laceration, repair (single) (IBS) Dengan Anestesi UTAMA",963456
9392,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nail bed, laceration, repair (single) (IBS) Dengan Anestesi VIP",1115790
9393,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nail bed, laceration, repair (single) (IBS) Dengan Anestesi VVIP",1115790
9394,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nail bed, laceration, repair multiple (IBS) Dengan Anestesi Kelas I",1341380
9395,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nail bed, laceration, repair multiple (IBS) Dengan Anestesi Kelas II",1094000
9396,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nail bed, laceration, repair multiple (IBS) Dengan Anestesi Kelas III",996500
9397,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nail bed, laceration, repair multiple (IBS) Dengan Anestesi UTAMA",1588760
9398,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nail bed, laceration, repair multiple (IBS) Dengan Anestesi VIP",1842650
9399,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nail bed, laceration, repair multiple (IBS) Dengan Anestesi VVIP",1842650
9400,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Neclegted fraktur supracondyler humels K (IBS) Dengan Anestesi Kelas I,1716840
9401,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Neclegted fraktur supracondyler humels K (IBS) Dengan Anestesi Kelas II,1387000
9402,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Neclegted fraktur supracondyler humels K (IBS) Dengan Anestesi Kelas III,996500
9403,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Neclegted fraktur supracondyler humels K (IBS) Dengan Anestesi UTAMA,2046680
9404,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Neclegted fraktur supracondyler humels K (IBS) Dengan Anestesi VIP,2385200
9405,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Neclegted fraktur supracondyler humels K (IBS) Dengan Anestesi VVIP,2385200
9406,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Negleted case - bone reconstruction K (IBS) Dengan Anestesi Kelas I,1716840
9407,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Negleted case - bone reconstruction K (IBS) Dengan Anestesi Kelas II,1387000
9408,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Negleted case - bone reconstruction K (IBS) Dengan Anestesi Kelas III,996500
9409,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Negleted case - bone reconstruction K (IBS) Dengan Anestesi UTAMA,2046680
9410,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Negleted case - bone reconstruction K (IBS) Dengan Anestesi VIP,2385200
9411,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Negleted case - bone reconstruction K (IBS) Dengan Anestesi VVIP,2385200
9412,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotik Tissue (Debridement) (IBS) Dengan Anestesi Kelas I,815028
9413,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotik Tissue (Debridement) (IBS) Dengan Anestesi Kelas II,666600
9414,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotik Tissue (Debridement) (IBS) Dengan Anestesi Kelas III,608000
9415,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotik Tissue (Debridement) (IBS) Dengan Anestesi UTAMA,963456
9416,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotik Tissue (Debridement) (IBS) Dengan Anestesi VIP,1115790
9417,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotik Tissue (Debridement) (IBS) Dengan Anestesi VVIP,1115790
9418,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotik Tissue >1 kompartemen implant (IBS) Dengan Anestesi Kelas I,815028
9419,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotik Tissue >1 kompartemen implant (IBS) Dengan Anestesi Kelas II,666600
9420,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotik Tissue >1 kompartemen implant (IBS) Dengan Anestesi Kelas III,608000
9421,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotik Tissue >1 kompartemen implant (IBS) Dengan Anestesi UTAMA,963456
9422,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotik Tissue >1 kompartemen implant (IBS) Dengan Anestesi VIP,1115790
9423,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotik Tissue >1 kompartemen implant (IBS) Dengan Anestesi VVIP,1115790
9424,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotomi (IBS) Dengan Anestesi Kelas I,815028
9425,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotomi (IBS) Dengan Anestesi Kelas II,666600
9426,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotomi (IBS) Dengan Anestesi Kelas III,608000
9427,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotomi (IBS) Dengan Anestesi UTAMA,963456
9428,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotomi (IBS) Dengan Anestesi VIP,1115790
9429,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nekrotomi (IBS) Dengan Anestesi VVIP,1115790
9430,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) entrapment syndrome (others) decompresion (unilateral) K (IBS) Dengan Anestesi Kelas I,1716840
9431,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) entrapment syndrome (others) decompresion (unilateral) K (IBS) Dengan Anestesi Kelas II,1387000
9432,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) entrapment syndrome (others) decompresion (unilateral) K (IBS) Dengan Anestesi Kelas III,996500
9433,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) entrapment syndrome (others) decompresion (unilateral) K (IBS) Dengan Anestesi VIP,2385200
9434,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) entrapment syndrome (others) decompresion (unilateral) K (IBS) Dengan Anestesi VVIP,2385200
9435,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) entrapment syndrome (others)decompresion(bilateral) K (IBS) Dengan Anestesi Kelas I,1716840
9436,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) entrapment syndrome (others)decompresion(bilateral) K (IBS) Dengan Anestesi Kelas II,1387000
9437,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) entrapment syndrome (others)decompresion(bilateral) K (IBS) Dengan Anestesi Kelas III,996500
9438,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) entrapment syndrome (others)decompresion(bilateral) K (IBS) Dengan Anestesi UTAMA,2046680
9439,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) entrapment syndrome (others)decompresion(bilateral) K (IBS) Dengan Anestesi VIP,2385200
9440,4,Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) entrapment syndrome (others)decompresion(bilateral) K (IBS) Dengan Anestesi VVIP,2385200
9441,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) guyons tunnel syndrome, release (Unilateral) K (IBS) Dengan Anestesi Kelas I",1716840
9442,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) guyons tunnel syndrome, release (Unilateral) K (IBS) Dengan Anestesi Kelas II",1387000
9443,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) guyons tunnel syndrome, release (Unilateral) K (IBS) Dengan Anestesi Kelas III",996500
9444,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) guyons tunnel syndrome, release (Unilateral) K (IBS) Dengan Anestesi UTAMA",2046680
9445,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) guyons tunnel syndrome, release (Unilateral) K (IBS) Dengan Anestesi VIP",2385200
9446,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) guyons tunnel syndrome, release (Unilateral) K (IBS) Dengan Anestesi VVIP",2385200
9447,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) major injury, microsurgical repair (single) K (IBS) Dengan Anestesi Kelas I",1716840
9448,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) major injury, microsurgical repair (single) K (IBS) Dengan Anestesi Kelas II",1387000
9449,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) major injury, microsurgical repair (single) K (IBS) Dengan Anestesi Kelas III",996500
9450,4,"Tindakan Medik Operatif (IBS) Dengan Anestesi Nerve (ext atas) major injury, microsurgical repair (single) K (IBS) Dengan Anestesi UTAMA",2046680
